#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3137605402034 3137605402034 0 
3137605402034 3137602116553 1301 
3137605402034 3137605324920 2462 
3137605402034 3137602168332 4124 
3137605402034 3137605324912 3665 
3137605402034 3137602116588 4084 
3137605402034 3137605402417 4599 
3137605402034 3137602117363 7127 
3137605402034 3137605324904 3665 
3137605402034 3137602116537 7127 
3137605402034 3137602116545 1039 
3137605402034 3137605402425 3822 
3137605402034 3137602116561 2015 
3137605402034 3137604334663 4445 
3137605402034 3137609342923 2845 
3137605402034 3137602116529 10121 
3137605402034 3137606897061 11971 
3137605402034 3137606844286 8176 
3137602116553 3137605402034 1301 
3137602116553 3137602116553 0 
3137602116553 3137605324920 3500 
3137602116553 3137602168332 3483 
3137602116553 3137605324912 2707 
3137602116553 3137602116588 3166 
3137602116553 3137605402417 3505 
3137602116553 3137602117363 5919 
3137602116553 3137605324904 2707 
3137602116553 3137602116537 5919 
3137602116553 3137602116545 2289 
3137602116553 3137605402425 3501 
3137602116553 3137602116561 763 
3137602116553 3137604334663 3211 
3137602116553 3137609342923 1569 
3137602116553 3137602116529 8861 
3137602116553 3137606897061 10839 
3137602116553 3137606844286 6970 
3137605324920 3137605402034 2462 
3137605324920 3137602116553 3500 
3137605324920 3137605324920 0 
3137605324920 3137602168332 4508 
3137605324920 3137605324912 4735 
3137605324920 3137602116588 4995 
3137605324920 3137605402417 5796 
3137605324920 3137602117363 8456 
3137605324920 3137605324904 4735 
3137605324920 3137602116537 8456 
3137605324920 3137602116545 1539 
3137605324920 3137605402425 3711 
3137605324920 3137602116561 4263 
3137605324920 3137604334663 6034 
3137605324920 3137609342923 4735 
3137605324920 3137602116529 11583 
3137605324920 3137606897061 12888 
3137605324920 3137606844286 9456 
3137602168332 3137605402034 4124 
3137602168332 3137602116553 3483 
3137602168332 3137605324920 4508 
3137602168332 3137602168332 0 
3137602168332 3137605324912 1243 
3137602168332 3137602116588 1006 
3137602168332 3137605402417 1883 
3137602168332 3137602117363 4264 
3137602168332 3137605324904 1243 
3137602168332 3137602116537 4264 
3137602168332 3137602116545 4480 
3137602168332 3137605402425 995 
3137602168332 3137602116561 3640 
3137602168332 3137604334663 2715 
3137602168332 3137609342923 2861 
3137602168332 3137602116529 7373 
3137602168332 3137606897061 8384 
3137602168332 3137606844286 5162 
3137605324912 3137605402034 3665 
3137605324912 3137602116553 2707 
3137605324912 3137605324920 4735 
3137605324912 3137602168332 1243 
3137605324912 3137605324912 0 
3137605324912 3137602116588 466 
3137605324912 3137605402417 1062 
3137605324912 3137602117363 3721 
3137605324912 3137605324904 0 
3137605324912 3137602116537 3721 
3137605324912 3137602116545 4287 
3137605324912 3137605402425 1995 
3137605324912 3137602116561 2650 
3137605324912 3137604334663 1580 
3137605324912 3137609342923 1705 
3137605324912 3137602116529 6851 
3137605324912 3137606897061 8347 
3137605324912 3137606844286 4728 
3137602116588 3137605402034 4084 
3137602116588 3137602116553 3166 
3137602116588 3137605324920 4995 
3137602116588 3137602168332 1006 
3137602116588 3137605324912 466 
3137602116588 3137602116588 0 
3137602116588 3137605402417 918 
3137602116588 3137602117363 3495 
3137602116588 3137605324904 466 
3137602116588 3137602116537 3495 
3137602116588 3137602116545 4656 
3137602116588 3137605402425 1916 
3137602116588 3137602116561 3115 
3137602116588 3137604334663 1710 
3137602116588 3137609342923 2147 
3137602116588 3137602116529 6634 
3137602116588 3137606897061 7983 
3137602116588 3137606844286 4469 
3137605402417 3137605402034 4599 
3137605402417 3137602116553 3505 
3137605402417 3137605324920 5796 
3137605402417 3137602168332 1883 
3137605402417 3137605324912 1062 
