#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Contagem 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3118602190990 3118602190990 0 
3118602190990 3118602191229 1837 
3118602190990 3118602190591 1778 
3118602190990 3118602190567 3159 
3118602190990 3118602190532 4011 
3118602190990 3118602190494 5161 
3118602190990 3118602190869 3327 
3118602190990 3118602190605 3631 
3118602190990 3118602190109 3095 
3118602190990 3118607116306 6559 
3118602190990 3118602190931 6087 
3118602190990 3118602190923 7105 
3118602190990 3118602190893 8223 
3118602190990 3118602190486 6057 
3118602190990 3118602190915 8577 
3118602190990 3118602190222 7489 
3118602190990 3118604696077 3284 
3118602190990 3118602191032 3296 
3118602190990 3118602191024 4212 
3118602190990 3118602190478 4759 
3118602190990 3118602190389 5304 
3118602190990 3118607110316 5197 
3118602190990 3118602220261 2807 
3118602190990 3118602190397 5432 
3118602190990 3118602190176 2611 
3118602190990 3118602191059 1980 
3118602190990 3118602191040 3405 
3118602190990 3118602190451 6843 
3118602190990 3118602190206 7242 
3118602190990 3118602190524 8227 
3118602190990 3118602190400 6214 
3118602190990 3118602190966 8256 
3118602190990 3118602190877 6787 
3118602190990 3118602190826 11862 
3118602190990 3118602190729 14246 
3118602190990 3118602190656 14018 
3118602190990 3118602190834 13850 
3118602190990 3118602190710 14281 
3118602190990 3118602190796 14519 
3118602190990 3118602190648 14660 
3118602190990 3118602190818 10852 
3118602190990 3118602190885 6189 
3118602190990 3118607053355 7837 
3118602190990 3118602191148 6936 
3118602190990 3118602190192 7087 
3118602190990 3118602190214 6657 
3118602190990 3118602190680 6240 
3118602190990 3118602190753 4257 
3118602190990 3118602190141 6970 
3118602190990 3118602220245 3489 
3118602190990 3118602190788 3582 
3118602190990 311860105130020 2137 
3118602190990 311860105140024 3456 
3118602190990 311860105150029 4316 
3118602190990 311860105150035 4738 
3118602190990 311860105230002 4281 
3118602190990 311860105230189 4490 
3118602190990 311860105230194 3593 
3118602190990 311860105260092 7292 
3118602190990 311860105260093 7340 
3118602190990 311860105270014 13578 
3118602190990 311860105270066 13404 
3118602190990 311860105270078 13516 
3118602190990 311860105270089 13621 
3118602190990 311860105280026 9788 
3118602190990 311860105280044 12741 
3118602190990 311860105280055 10875 
3118602190990 311860105280061 10351 
3118602190990 311860105280063 10561 
3118602190990 311860105280064 10249 
3118602190990 311860105280069 11200 
3118602190990 311860110010033 4278 
3118602190990 311860110020033 7071 
3118602190990 311860110030047 6919 
3118602190990 311860110030054 6188 
3118602190990 311860110060013 5479 
3118602190990 311860110060027 6341 
3118602190990 311860110070016 4478 
3118602190990 311860110080008 5201 
3118602190990 311860110090055 3059 
3118602190990 311860110110039 2629 
3118602191229 3118602190990 1837 
3118602191229 3118602191229 0 
3118602191229 3118602190591 987 
3118602191229 3118602190567 2636 
3118602191229 3118602190532 3618 
3118602191229 3118602190494 4646 
3118602191229 3118602190869 3953 
3118602191229 3118602190605 4450 
3118602191229 3118602190109 4165 
3118602191229 3118607116306 6515 
3118602191229 3118602190931 6102 
3118602191229 3118602190923 7479 
3118602191229 3118602190893 8455 
3118602191229 3118602190486 6533 
3118602191229 3118602190915 8943 
3118602191229 3118602190222 7631 
3118602191229 3118604696077 5101 
3118602191229 3118602191032 5122 
3118602191229 3118602191024 5828 
3118602191229 3118602190478 6383 
3118602191229 3118602190389 6967 
3118602191229 3118607110316 7035 
3118602191229 3118602220261 4570 
3118602191229 3118602190397 7215 
3118602191229 3118602190176 4439 
3118602191229 3118602191059 3684 
3118602191229 3118602191040 4696 
3118602191229 3118602190451 8441 
3118602191229 3118602190206 8870 
3118602191229 3118602190524 9892 
3118602191229 3118602190400 7903 
3118602191229 3118602190966 10021 
3118602191229 3118602190877 8439 
3118602191229 3118602190826 13655 
3118602191229 3118602190729 15943 
3118602191229 3118602190656 15713 
3118602191229 3118602190834 15567 
3118602191229 3118602190710 15930 
3118602191229 3118602190796 16151 
3118602191229 3118602190648 16335 
3118602191229 3118602190818 12633 
3118602191229 3118602190885 7747 
3118602191229 3118607053355 9623 
3118602191229 3118602191148 5872 
3118602191229 3118602190192 6169 
