#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Divinopolis 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3122309727221 3122309727221 0 
3122309727221 3122302159694 737 
3122309727221 3122302159538 1776 
3122309727221 3122302159511 733 
3122309727221 3122300273600 4267 
3122309727221 3122302159503 2208 
3122309727221 3122302159597 2647 
3122309727221 3122302159406 4403 
3122309727221 3122307634617 2846 
3122309727221 3122302159678 1470 
3122309727221 3122302159422 4076 
3122309727221 3122302159414 4013 
3122309727221 3122304445651 4267 
3122309727221 3122306026028 4085 
3122309727221 3122304194500 2724 
3122309727221 3122302159392 11892 
3122309727221 3122309727280 756 
3122309727221 3122302206315 2171 
3122309727221 3122307269161 3857 
3122309727221 3122307274254 4518 
3122309727221 3122302159473 3740 
3122309727221 3122307497598 354 
3122309727221 3122302159554 2868 
3122309727221 3122306072046 3280 
3122309727221 3122302159546 3464 
3122309727221 3122302159465 4938 
3122309727221 3122307676875 3774 
3122309727221 3122306942822 3215 
3122309727221 3122302206323 4394 
3122309727221 3122304384881 5214 
3122309727221 3122304207866 8323 
3122309727221 3122302701804 5057 
3122309727221 3122302159457 3602 
3122309727221 3122302159856 5051 
3122309727221 3122302159449 8231 
3122309727221 3122307488882 4218 
3122309727221 3122306223354 5361 
3122309727221 3122305611830 4978 
3122309727221 3122302159589 2754 
3122309727221 3122306942849 4430 
3122309727221 3122302159287 16658 
3122309727221 312230605000151 4120 
3122309727221 312230605000197 5825 
3122309727221 312230605000204 12134 
3122309727221 312230605000206 12898 
3122309727221 312230605000277 16824 
3122309727221 312230605000278 10668 
3122309727221 312230605000356 6037 
3122309727221 312230605000373 10814 
3122309727221 312230605000377 5330 
