#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Montes Claros 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3143300185701 3143300185701 0 
3143300185701 3143307779704 1141 
3143300185701 3143309772235 1409 
3143300185701 3143309772251 1221 
3143300185701 3143309812059 1604 
3143300185701 3143302218976 2109 
3143300185701 3143305305063 1760 
3143300185701 3143307781067 1975 
3143300185701 3143309354255 1870 
3143300185701 3143306355625 1665 
3143300185701 3143309132481 1556 
3143300185701 3143307831331 1867 
3143300185701 3143300659134 1943 
3143300185701 3143303180158 2106 
3143300185701 3143302149966 1961 
3143300185701 3143307821506 2176 
3143300185701 3143302150107 3933 
3143300185701 3143309775978 2355 
3143300185701 3143302219107 5572 
3143300185701 3143302219352 2662 
3143300185701 3143303180182 3129 
3143300185701 3143302149907 3665 
3143300185701 3143302150042 2973 
3143300185701 3143302219085 3608 
3143300185701 3143309812032 2333 
3143300185701 3143302149915 3543 
3143300185701 3143307299079 4565 
3143300185701 3143302150018 5272 
3143300185701 3143302203472 4681 
3143300185701 3143302218984 4002 
3143300185701 3143306065295 4216 
3143300185701 3143302219069 6009 
3143300185701 3143306629296 5108 
3143300185701 3143302149923 4696 
3143300185701 3143306065341 5681 
3143300185701 3143306329705 4715 
3143300185701 3143306297943 11643 
3143300185701 3143307780621 2505 
3143300185701 3143303180166 2817 
3143300185701 3143302149893 3160 
3143300185701 3143302150026 5569 
3143300185701 3143300550108 5573 
3143300185701 3143303413578 30153 
3143300185701 3143306329632 6417 
3143300185701 3143305212588 12781 
3143300185701 3143309812083 508 
3143300185701 3143306023282 2227 
3143300185701 3143302218968 3512 
3143300185701 3143309772227 2113 
3143300185701 3143302203480 3281 
3143300185701 3143302150085 5205 
3143300185701 3143300211826 6924 
3143300185701 3143302149931 4363 
3143300185701 3143309352511 3199 
3143300185701 3143309251553 3750 
3143300185701 3143305998220 4218 
3143300185701 3143309690905 5321 
3143300185701 3143307608756 6450 
3143300185701 3143306409911 5215 
3143300185701 3143307780907 5593 
3143300185701 3143309936424 6073 
3143300185701 3143309812075 869 
3143300185701 3143306301304 1487 
3143300185701 3143303688100 1782 
3143300185701 3143303180115 1549 
3143300185701 3143305302854 2405 
3143300185701 3143302219212 1886 
3143300185701 3143302219018 1948 
3143300185701 3143302149958 2896 
3143300185701 3143307951345 3408 
3143300185701 3143302219077 4611 
3143300185701 3143302219344 6084 
3143300185701 3143307607660 4149 
3143300185701 3143302150069 4389 
3143300185701 3143307809131 4888 
3143300185701 3143300186252 6997 
3143300185701 3143304701852 380 
3143300185701 3143307836619 2229 
3143300185701 3143305212545 6585 
3143300185701 3143302150077 5675 
3143300185701 3143302150034 5266 
3143300185701 3143302219379 48993 
3143300185701 314330205000295 5771 
3143300185701 314330205000296 5148 
3143300185701 314330205000367 6283 
3143300185701 314330205000404 8119 
3143300185701 314330205000539 5149 
3143300185701 314330205000593 6124 
3143300185701 314330205000594 6024 
3143300185701 314330205000631 6655 
3143300185701 314330205000637 994 
3143300185701 314330205000751 17386 
3143300185701 314330205000798 6143 
3143300185701 314330205000814 3358 
3143300185701 314330205000906 12214 
3143300185701 314330205000907 11169 
3143300185701 314330205000911 19911 
3143300185701 314330205000913 14876 
3143300185701 314330205000960 26196 
3143300185701 314330205000976 10376 
3143300185701 314330208000002 65282 
3143300185701 314330210000001 39947 
3143300185701 314330210000005 43188 
3143300185701 314330220000007 16179 
3143300185701 314330220000008 15502 
3143300185701 314330220000010 20405 
3143300185701 314330225000003 48439 
3143300185701 314330225000008 45901 
3143300185701 314330230000008 25270 
3143300185701 314330235000001 60908 
3143300185701 314330235000002 54938 
3143300185701 314330235000003 60884 
3143307779704 3143300185701 1141 
3143307779704 3143307779704 0 
3143307779704 3143309772235 727 
3143307779704 3143309772251 1530 
3143307779704 3143309812059 471 
3143307779704 3143302218976 2247 
3143307779704 3143305305063 2204 
3143307779704 3143307781067 2929 
3143307779704 3143309354255 2858 
3143307779704 3143306355625 2656 
3143307779704 3143309132481 2597 
3143307779704 3143307831331 2956 
3143307779704 3143300659134 2587 
3143307779704 3143303180158 1700 
3143307779704 3143302149966 1194 
3143307779704 3143307821506 1405 
3143307779704 3143302150107 3224 
3143307779704 3143309775978 1475 
3143307779704 3143302219107 4463 
3143307779704 3143302219352 1566 
3143307779704 3143303180182 3277 
3143307779704 3143302149907 4028 
3143307779704 3143302150042 3443 
3143307779704 3143302219085 4118 
3143307779704 3143309812032 3469 
3143307779704 3143302149915 4684 
3143307779704 3143307299079 4920 
3143307779704 3143302150018 6016 
3143307779704 3143302203472 5455 
3143307779704 3143302218984 4891 
3143307779704 3143306065295 5331 
3143307779704 3143302219069 4961 
3143307779704 3143306629296 5940 
3143307779704 3143302149923 5686 
3143307779704 3143306065341 6677 
3143307779704 3143306329705 5838 
3143307779704 3143306297943 12717 
3143307779704 3143307780621 2199 
3143307779704 3143303180166 2020 
3143307779704 3143302149893 3980 
3143307779704 3143302150026 5145 
3143307779704 3143300550108 6614 
3143307779704 3143303413578 31217 
3143307779704 3143306329632 5284 
3143307779704 3143305212588 12766 
3143307779704 3143309812083 1611 
3143307779704 3143306023282 1843 
3143307779704 3143302218968 2761 
3143307779704 3143309772227 3176 
3143307779704 3143302203480 2385 
3143307779704 3143302150085 5447 
3143307779704 3143300211826 5840 
3143307779704 3143302149931 3398 
3143307779704 3143309352511 4272 
3143307779704 3143309251553 3327 
3143307779704 3143305998220 3963 
3143307779704 3143309690905 5054 
3143307779704 3143307608756 7354 
3143307779704 3143306409911 6180 
3143307779704 3143307780907 4477 
3143307779704 3143309936424 5750 
3143307779704 3143309812075 1570 
3143307779704 3143306301304 2629 
3143307779704 3143303688100 2298 
3143307779704 3143303180115 1490 
3143307779704 3143305302854 2817 
3143307779704 3143302219212 2602 
3143307779704 3143302219018 2817 
3143307779704 3143302149958 1771 
3143307779704 3143307951345 4527 
3143307779704 3143302219077 4233 
3143307779704 3143302219344 5011 
3143307779704 3143307607660 3358 
3143307779704 3143302150069 5190 
3143307779704 3143307809131 6027 
3143307779704 3143300186252 5881 
3143307779704 3143304701852 1350 
3143307779704 3143307836619 3354 
3143307779704 3143305212545 5827 
3143307779704 3143302150077 6544 
3143307779704 3143302150034 5741 
3143307779704 3143302219379 48108 
3143307779704 314330205000295 4845 
3143307779704 314330205000296 4312 
3143307779704 314330205000367 5301 
3143307779704 314330205000404 7527 
3143307779704 314330205000539 4144 
3143307779704 314330205000593 5146 
3143307779704 314330205000594 5051 
3143307779704 314330205000631 7714 
3143307779704 314330205000637 510 
3143307779704 314330205000751 18496 
3143307779704 314330205000798 7255 
3143307779704 314330205000814 4422 
3143307779704 314330205000906 13320 
3143307779704 314330205000907 12258 
3143307779704 314330205000911 21032 
3143307779704 314330205000913 13891 
3143307779704 314330205000960 27270 
3143307779704 314330205000976 9303 
3143307779704 314330208000002 64233 
3143307779704 314330210000001 39411 
3143307779704 314330210000005 42682 
3143307779704 314330220000007 15513 
3143307779704 314330220000008 14691 
3143307779704 314330220000010 20117 
3143307779704 314330225000003 47415 
3143307779704 314330225000008 44825 
3143307779704 314330230000008 26206 
3143307779704 314330235000001 59871 
3143307779704 314330235000002 53911 
3143307779704 314330235000003 59915 
3143309772235 3143300185701 1409 
